"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs","id"
"1166","False","0","0","none","0","False","True","True","False","True","0","True","7","1178"
"1167","False","0","0","none","0","False","True","True","False","False","0","True","7","1179"
"1168","False","0","0","none","0","False","True","True","False","False","0","True","7","1180"
"1169","False","0","0","none","0","False","True","False","False","True","0","True","47","1181"
"1170","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1182"
"1171","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1183"
"1172","False","0","0","8bit","0","False","True","False","False","False","0","True","18","1184"
"1173","False","0","0","8bit","0","False","True","False","False","False","0","True","18","1185"
"1174","False","0","0","8bit","0","False","True","False","False","False","0","True","18","1186"
"1175","False","0","0","8bit","0","False","True","False","False","False","0","True","18","1187"
"1176","False","0","0","7bit","0","False","True","False","False","False","0","True","12","1188"
"1177","False","0","0","none","0","False","True","False","False","False","0","True","3","1189"
"1178","False","0","0","none","0","False","True","False","False","True","0","True","47","1190"
"1179","False","0","0","7bit","0","False","True","False","False","False","0","True","21","1191"
"1180","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1192"
"1181","False","0","0","7bit","0","False","True","False","False","True","0","True","12","1193"
"1182","False","0","0","none","0","False","True","False","False","False","0","True","21","1194"
"1183","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1195"
"1184","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1196"
"1185","False","0","0","7bit","0","False","True","False","False","False","0","True","48","1197"
"1186","False","0","0","7bit","0","False","True","False","False","False","0","True","5","1198"
"1187","False","0","0","7bit","0","False","True","False","False","False","0","True","48","1199"
"1188","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1200"
"1189","False","0","0","none","0","False","True","False","False","True","0","True","21","1201"
"1190","False","0","0","none","0","False","True","False","False","False","0","True","2","1202"
"1191","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1203"
"1192","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1204"
"1193","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1205"
"1194","False","0","5","7bit","1","False","True","False","False","False","1","True","4","1206"
"1195","False","0","2","7bit","2","False","True","False","False","False","0","True","8","1207"
"1196","False","0","0","none","0","False","True","False","False","False","0","True","5","1208"
"1197","False","0","0","none","0","False","True","False","False","False","0","True","1","1209"
"1198","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1210"
"1199","False","0","0","none","0","False","True","False","False","False","0","True","5","1211"
"1200","False","0","0","7bit","0","False","True","False","False","False","0","True","5","1212"
"1201","False","0","0","7bit","0","False","False","False","False","False","0","True","1","1214"
"1202","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1215"
"1203","False","0","0","7bit","0","False","True","False","False","True","0","True","1","1216"
"1204","False","0","0","7bit","0","False","True","False","False","True","0","True","1","1217"
"1205","False","0","0","7bit","0","False","True","False","False","False","0","True","5","1218"
"1206","False","0","1","7bit","1","False","True","True","False","False","7","True","11","1219"
"1207","False","0","0","7bit","0","False","True","False","False","True","0","True","1","1220"
"1208","False","0","0","7bit","0","False","True","False","False","True","0","True","1","1221"
"1209","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1222"
"1210","False","0","0","none","0","False","True","False","False","False","0","True","3","1223"
"1211","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1224"
"1212","False","0","0","none","0","False","True","False","False","False","0","True","1","1225"
"1213","False","0","0","8bit","0","False","False","False","False","False","0","True","0","1226"
"1214","False","0","0","7bit","0","False","True","False","False","False","0","True","7","1227"
"1215","False","0","0","none","0","False","True","False","False","False","0","True","6","1228"
"1216","False","0","0","none","0","False","True","False","False","True","0","True","44","1229"
"1217","False","0","0","none","0","False","True","False","False","True","0","True","44","1230"
"1218","False","0","0","none","0","False","True","True","False","True","0","True","7","1231"
"1219","False","0","0","none","0","False","True","True","False","True","0","True","7","1232"
"1220","False","0","0","none","0","False","True","True","False","True","0","True","7","1233"
"1221","False","0","0","none","0","False","True","False","False","True","0","True","44","1234"
"1222","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1235"
"1223","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1236"
"1224","False","0","0","none","0","False","True","False","False","False","0","True","1","1237"
"1225","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1238"
"1226","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1239"
"1227","False","0","0","none","0","False","True","False","False","False","0","True","8","1240"
"1228","False","0","0","none","0","False","True","True","False","False","0","True","7","1241"
"1229","False","0","0","none","0","False","True","False","False","False","0","True","43","1242"
"1230","False","0","0","7bit","0","False","True","False","False","True","0","True","4","1243"
"1231","False","0","0","none","0","False","True","True","False","False","0","True","7","1244"
"1232","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1245"
"1233","False","0","0","none","0","False","True","False","False","False","0","True","1","1246"
"1234","False","0","0","none","0","False","True","False","False","False","0","True","10","1247"
"1235","False","0","0","none","0","False","True","False","False","False","0","True","9","1248"
"1236","False","0","0","none","0","False","True","False","False","False","0","True","9","1249"
"1237","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1250"
"1238","False","0","0","8bit","0","False","True","False","False","False","0","True","4","1251"
"1239","False","0","0","7bit","0","False","True","False","True","False","0","True","6","1252"
"1240","False","0","0","none","0","False","True","False","False","True","0","True","46","1253"
"1241","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1254"
"1242","False","0","0","none","0","False","True","False","False","True","0","True","46","1255"
"1243","False","0","0","7bit","0","False","True","False","False","False","0","True","13","1256"
"1244","False","0","0","none","0","False","True","False","False","True","0","True","21","1257"
"1245","False","0","0","none","0","False","True","False","False","True","0","True","46","1258"
"1246","False","0","0","none","0","False","True","False","False","False","0","True","7","1259"
"1247","False","0","0","7bit","0","False","True","False","False","False","0","True","51","1260"
"1248","False","0","0","7bit","0","False","True","False","True","False","0","True","6","1261"
"1249","False","0","0","7bit","0","False","True","False","True","False","0","True","6","1262"
"1250","False","0","0","7bit","0","False","True","False","False","False","0","True","51","1263"
"1251","False","0","0","7bit","0","False","True","False","False","False","0","True","51","1264"
"1252","False","0","0","7bit","0","False","True","False","False","True","0","True","8","1265"
"1253","False","0","0","7bit","0","False","True","False","False","True","0","True","8","1266"
"1254","False","0","0","none","0","False","True","False","False","False","0","True","1","1267"
"1255","False","0","0","7bit","0","False","True","False","False","True","0","True","6","1268"
"1256","False","0","0","7bit","0","False","True","False","False","False","0","True","5","1269"
"1257","False","0","0","none","0","False","True","False","False","False","0","True","13","1270"
"1258","False","0","0","7bit","0","False","True","False","False","True","0","True","2","1271"
"1259","False","0","0","7bit","0","False","True","False","False","False","0","True","51","1272"
"1260","False","0","0","none","0","False","True","False","False","False","0","True","46","1273"
"1261","False","0","0","7bit","0","False","True","False","False","False","0","True","51","1274"
"1262","False","0","0","none","0","False","True","False","False","False","0","True","46","1275"
"1263","False","0","0","none","0","False","True","False","False","False","0","True","2","1276"
"1264","False","0","0","none","0","False","True","False","False","False","0","True","3","1277"
"1265","False","0","0","none","0","False","True","False","False","False","0","True","4","1278"
"1266","False","0","0","none","0","False","True","False","False","False","0","True","4","1279"
"1267","False","0","0","none","0","False","True","False","False","False","0","True","47","1280"
"1268","False","0","0","8bit","0","False","True","False","False","False","0","True","2","1281"
"1269","False","0","0","none","0","False","True","False","False","False","0","True","47","1282"
"1270","False","0","0","7bit","0","False","True","False","False","False","0","True","51","1283"
"1271","False","0","0","7bit","0","False","True","False","False","True","0","True","7","1284"
"1272","False","0","0","none","0","False","True","False","False","False","0","True","47","1285"
"1273","False","0","0","7bit","0","False","True","False","False","True","0","True","18","1286"
"1274","False","0","0","7bit","0","False","True","False","False","True","0","True","18","1287"
"1275","False","0","0","7bit","0","False","True","False","False","False","0","True","10","1288"
"1276","False","0","0","none","0","False","True","True","False","False","0","True","7","1289"
"1277","False","0","0","none","0","False","True","False","False","False","0","True","1","1290"
"1278","False","0","0","none","0","False","True","False","False","False","0","True","47","1291"
"1279","False","0","0","none","0","False","True","False","False","False","0","True","3","1292"
"1280","False","0","0","none","0","False","True","False","False","False","0","True","3","1293"
"1281","False","0","0","none","0","False","True","False","False","False","0","True","1","1294"
"1282","False","0","0","none","0","False","True","False","False","False","0","True","1","1295"
"1283","False","0","2","7bit","2","False","True","False","False","False","0","True","10","1296"
"1284","False","0","0","none","0","False","True","False","False","False","0","True","4","1297"
"1285","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1298"
"1286","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1299"
"1287","False","0","0","7bit","0","False","True","False","False","False","0","True","11","1300"
"1288","False","0","0","none","0","False","True","False","False","False","0","True","1","1301"
"1289","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1302"
"1290","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","7","1303"
"1291","False","0","0","7bit","0","False","True","False","False","True","0","True","51","1304"
"1292","False","0","0","7bit","0","False","True","False","False","True","0","True","51","1305"
"1293","False","0","0","7bit","0","False","True","False","False","True","0","True","51","1306"
"1294","False","0","0","7bit","0","False","True","False","False","True","0","True","51","1307"
"1295","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1308"
"1296","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1309"
"1297","False","0","0","7bit","0","False","True","False","False","False","0","True","13","1310"
"1298","False","0","0","none","0","False","True","False","False","False","0","True","1","1311"
"1299","False","0","0","7bit","0","False","True","False","False","True","0","True","1","1312"
"1300","False","0","0","none","0","False","True","False","False","True","0","True","14","1313"
"1301","False","0","0","7bit","0","False","True","False","False","True","0","True","2","1314"
"1302","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1315"
"1303","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1316"
"1304","False","0","0","none","0","False","True","False","False","True","0","True","1","1317"
"1305","False","0","0","none","0","False","True","False","False","False","0","True","11","1318"
"1306","False","0","0","none","0","False","True","False","False","False","0","True","11","1319"
"1307","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1320"
"1308","False","0","0","7bit","0","False","True","False","False","True","0","True","13","1321"
"1309","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1322"
"1310","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1323"
"1311","False","0","0","none","0","False","True","False","False","False","0","True","6","1324"
"1312","False","0","0","none","0","False","True","False","False","False","0","True","10","1325"
"1313","False","0","0","none","0","False","True","False","False","False","0","True","1","1326"
"1314","False","0","0","none","0","False","True","False","False","False","0","True","10","1327"
"1315","False","0","0","none","0","False","True","False","False","True","0","True","3","1329"
"1316","False","0","0","none","0","False","True","False","False","False","0","True","47","1330"
"1317","False","0","0","none","0","False","True","False","False","False","0","True","3","1331"
"1318","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1332"
"1319","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1333"
"1320","False","0","0","7bit","0","False","True","False","False","False","0","True","15","1334"
"1321","False","0","0","7bit","0","False","True","False","False","False","0","True","11","1335"
"1322","False","0","0","7bit","0","False","False","False","False","True","0","True","1","1336"
"1323","False","0","0","7bit","0","False","True","True","False","False","0","True","13","1337"
"1324","False","0","0","7bit","0","False","True","False","False","True","0","True","4","1338"
"1325","False","0","0","8bit","0","False","True","False","False","False","0","True","10","1339"
"1326","False","0","0","8bit","0","False","True","False","False","False","0","True","10","1340"
"1327","False","0","2","8bit","0","False","True","False","False","False","0","True","6","1341"
"1328","False","0","4","7bit","4","False","True","False","False","False","0","True","7","1342"
"1329","False","0","0","7bit","0","False","True","False","False","False","0","True","11","1343"
"1330","False","0","0","none","0","False","True","False","False","False","0","True","1","1344"
"1331","False","0","0","none","0","False","True","False","False","False","0","True","6","1345"
"1332","False","0","0","7bit","0","False","False","False","False","True","0","True","1","1346"
"1333","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1347"
"1334","False","0","0","none","0","False","True","False","False","False","0","True","4","1348"
"1335","False","0","0","none","0","False","True","False","False","False","0","True","4","1349"
"1336","False","0","0","7bit","0","False","True","False","False","False","0","True","1","1350"
"1337","False","0","3","7bit","2","False","True","False","False","False","15","True","17","1351"
"1338","False","0","0","7bit","0","False","True","False","False","False","0","True","1","1352"
"1339","False","0","0","7bit","0","False","True","False","False","False","0","True","1","1353"
"1340","False","0","0","none","0","False","True","False","False","False","0","True","1","1354"
"1341","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1355"
"1342","False","0","0","none","0","False","True","False","False","False","0","True","40","1356"
"1343","False","0","2","7bit","0","False","True","False","False","False","0","True","47","1357"
"1344","False","0","0","none","0","False","True","False","False","False","0","True","82","1358"
"1345","False","0","0","none","0","False","True","False","False","False","0","True","1","1359"
"1346","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","1","1360"
"1347","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1361"
"1348","False","0","0","none","0","False","True","False","False","False","0","True","2","1362"
"1349","False","0","0","none","0","False","True","False","False","True","0","True","2","1363"
"1350","False","0","0","none","0","False","True","False","False","False","0","True","45","1364"
"1351","False","0","0","8bit","0","False","True","False","False","False","0","True","3","1365"
"1352","False","0","0","none","0","False","True","False","False","False","0","True","6","1366"
"1353","False","0","0","none","0","False","True","False","False","False","0","True","3","1367"
"1354","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1368"
"1355","False","0","0","none","0","False","True","False","False","False","0","True","9","1369"
"1356","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1370"
"1357","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1371"
"1358","False","0","0","none","0","False","True","False","False","False","0","True","7","1372"
"1359","False","0","3","none","0","False","True","False","False","False","1","True","46","1373"
"1360","False","0","0","none","0","False","True","False","False","False","0","True","1","1374"
"1361","False","0","3","none","0","False","True","False","False","False","1","True","46","1375"
"1362","False","0","3","none","0","False","True","False","False","False","1","True","46","1376"
"1363","False","0","3","none","0","False","True","False","False","False","1","True","46","1377"
"1364","False","0","0","none","0","False","True","False","False","False","0","True","10","1378"
"1365","False","0","0","none","0","False","True","False","False","False","0","True","48","1379"
"1366","False","0","0","none","0","False","True","False","False","False","0","True","12","1380"
"1367","False","0","11","7bit","11","False","True","True","False","False","5","True","29","1381"
"1368","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1382"
"1369","False","0","0","none","0","False","True","False","False","False","0","True","43","1383"
"1370","False","0","0","none","0","False","True","False","False","False","0","True","1","1384"
"1371","False","0","0","none","0","False","True","False","False","False","0","True","12","1385"
"1372","False","0","0","7bit","0","False","True","False","False","True","0","True","30","1386"
"1373","False","0","0","none","0","False","True","False","False","False","0","True","4","1387"
"1374","False","0","11","7bit","11","False","True","True","False","False","5","True","29","1388"
"1375","False","0","0","none","0","False","True","False","False","False","0","True","1","1389"
"1376","False","0","0","8bit","0","False","True","True","False","True","0","True","8","1390"
"1377","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1391"
"1378","False","0","0","7bit","0","False","True","False","False","True","0","True","1","1392"
"1379","False","0","0","8bit","0","False","True","True","False","True","0","True","8","1393"
"1380","False","0","3","none","0","False","True","False","False","False","1","True","46","1394"
"1381","False","0","0","none","0","False","True","False","False","False","0","True","12","1395"
"1382","False","0","3","none","0","False","True","False","False","False","1","True","46","1396"
"1383","False","0","0","none","0","False","True","False","False","True","0","True","50","1397"
"1384","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1398"
"1385","False","0","0","none","0","False","True","False","False","False","0","True","3","1399"
"1386","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1400"
"1387","False","0","0","none","0","False","True","False","False","True","5","True","32","1401"
"1388","False","0","0","none","0","False","True","False","False","False","0","True","10","1402"
"1389","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1403"
"1390","False","0","0","none","0","False","True","False","False","False","0","True","1","1404"
"1391","False","0","0","7bit","0","False","True","False","False","False","0","True","22","1405"
"1392","False","0","0","none","0","False","True","False","False","False","0","True","1","1406"
"1393","False","0","0","none","0","False","True","False","False","False","0","True","1","1407"
"1394","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1409"
"1395","False","0","0","none","0","False","True","False","False","False","0","True","50","1410"
"1396","False","0","2","none","0","False","True","False","False","False","0","True","15","1411"
"1397","False","0","3","none","0","False","True","False","False","False","16","True","17","1412"
"1398","False","0","0","none","0","False","True","False","False","False","0","True","1","1413"
"1399","False","0","2","none","0","False","True","False","False","False","0","True","15","1414"
"1400","False","0","0","none","0","False","True","False","False","False","0","True","1","1415"
"1401","False","0","0","none","0","False","True","False","False","False","0","True","1","1416"
"1402","False","0","0","none","0","False","True","False","False","False","0","True","15","1417"
"1403","False","0","0","none","0","False","True","False","False","False","0","True","15","1418"
"1404","False","0","0","7bit","0","False","True","False","False","False","0","True","1","1419"
"1405","False","0","0","7bit","0","False","True","False","False","False","0","True","17","1420"
"1406","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","6","1421"
"1407","False","0","0","8bit","0","False","True","False","False","False","0","True","4","1422"
"1408","False","0","0","none","0","False","True","False","False","False","0","True","3","1423"
"1409","False","0","0","none","0","False","True","False","False","True","0","True","18","1424"
"1410","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1426"
"1411","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1427"
"1412","False","0","0","7bit","0","False","True","False","False","False","0","True","5","1428"
"1413","False","0","0","none","0","False","True","False","False","False","0","True","1","1429"
"1414","False","0","0","none","0","False","False","False","False","False","0","True","1","1430"
"1415","False","0","0","8bit","0","False","True","True","False","False","0","True","3","1431"
"1416","False","0","0","none","0","False","True","False","False","False","0","True","3","1432"
"1417","False","0","0","none","0","False","True","False","False","False","0","True","1","1433"
"1418","False","0","0","none","0","False","True","False","False","False","0","True","5","1434"
"1419","False","0","0","7bit","0","False","True","False","False","False","0","True","9","1436"
"1420","False","0","0","7bit","0","False","True","False","False","False","0","True","8","1437"
"1421","False","0","0","none","0","False","True","False","False","False","0","True","2","1439"
"1422","False","0","0","none","0","False","True","False","False","False","0","True","4","1440"
"1423","False","0","0","7bit","0","False","True","False","False","True","0","True","2","1441"
"1424","False","0","0","none","0","False","False","False","False","False","0","True","1","1442"
"1425","False","0","0","none","0","False","True","False","False","True","0","True","3","1443"
"1426","False","0","0","none","0","False","True","False","False","False","0","True","4","1444"
"1427","False","0","0","7bit","0","False","True","False","False","False","0","True","42","1445"
"1428","False","0","0","none","0","False","True","False","False","False","0","True","1","1446"
"1429","False","0","0","none","0","False","True","False","False","False","0","True","1","1447"
"1430","False","0","0","7bit","0","False","True","False","False","False","0","True","7","1448"
"1431","False","0","0","7bit","0","False","True","False","False","True","0","True","2","1449"
"1432","False","0","0","7bit","0","False","True","False","False","False","0","True","8","1450"
"1433","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1451"
"1434","False","0","0","none","0","False","True","False","False","False","0","True","5","1452"
"1435","False","0","0","none","0","False","True","False","False","False","0","True","3","1453"
"1436","False","0","0","none","0","False","True","False","False","False","0","True","3","1454"
"1437","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1455"
"1438","False","0","0","none","0","False","True","False","True","False","0","True","6","1456"
"1439","False","0","0","7bit","0","False","True","False","False","True","0","True","2","1457"
"1440","False","0","0","7bit","0","False","True","False","False","True","0","True","27","1458"
"1441","False","0","0","none","0","False","True","False","False","False","0","True","3","1459"
"1442","False","0","0","none","0","False","True","False","False","False","0","True","40","1460"
"1443","False","0","0","none","0","False","True","False","False","False","0","True","40","1461"
"1444","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1462"
"1445","False","0","0","none","0","False","True","False","False","False","0","True","3","1463"
"1446","False","0","0","none","0","False","True","False","False","False","0","True","3","1464"
"1447","False","0","0","none","0","False","True","False","False","False","0","True","16","1465"
"1448","False","0","0","none","0","False","True","False","False","True","5","True","32","1466"
"1449","False","0","0","none","0","False","True","False","False","False","0","True","3","1467"
"1450","False","0","0","none","0","False","True","False","False","False","0","True","3","1468"
"1451","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1469"
"1452","False","0","0","none","0","False","True","False","False","False","0","True","1","1470"
"1453","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1471"
"1454","False","0","0","none","0","False","True","False","False","False","0","True","1","1472"
"1455","False","0","0","none","0","False","True","False","False","True","0","True","2","1473"
"1456","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1474"
"1457","False","0","0","7bit","0","False","True","False","False","True","0","True","12","1475"
"1458","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1476"
"1459","False","0","0","none","0","False","True","False","False","False","0","True","1","1477"
"1460","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1478"
"1461","False","0","0","none","0","False","True","False","False","False","0","True","1","1479"
"1462","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1480"
"1463","False","0","0","none","0","False","True","False","False","False","0","True","0","1481"
"1464","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1482"
"1465","False","0","0","none","0","False","True","False","False","True","0","True","2","1483"
"1466","False","0","0","none","0","False","True","False","False","True","0","True","2","1484"
"1467","False","0","0","none","0","False","True","False","False","False","0","True","10","1485"
"1468","False","0","0","7bit","0","False","True","False","False","False","0","True","12","1486"
"1469","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1487"
"1470","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1488"
"1471","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1489"
"1472","False","0","0","none","0","False","True","False","False","False","0","True","4","1490"
"1473","False","0","0","7bit","0","False","True","False","False","True","0","True","2","1491"
"1474","False","0","0","none","0","False","True","False","False","False","0","True","3","1492"
"1475","False","0","0","none","0","False","True","False","False","True","0","True","10","1493"
"1476","False","0","0","7bit","0","False","True","False","False","False","0","True","71","1494"
"1477","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1495"
"1478","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1496"
"1479","False","0","0","none","0","False","True","False","False","False","0","True","1","1497"
"1480","False","0","0","none","0","False","True","False","False","False","0","True","1","1498"
"1481","False","0","0","7bit","0","False","True","False","False","True","0","True","2","1499"
"1482","False","0","0","7bit","0","False","True","False","False","True","0","True","6","1500"
"1483","False","0","0","none","0","False","True","False","False","False","0","True","4","1501"
"1484","False","0","0","none","0","False","True","False","False","True","0","True","3","1502"
"1485","False","0","0","none","0","False","True","False","False","False","0","True","8","1503"
"1486","False","0","0","7bit","0","False","True","False","False","False","0","True","11","1504"
"1487","False","0","0","none","0","False","True","False","False","True","0","True","13","1505"
"1488","False","0","0","7bit","0","False","True","False","False","False","0","True","11","1506"
"1489","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1507"
"1490","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","1","1508"
"1491","False","0","0","none","0","False","True","False","False","False","0","True","3","1509"
"1492","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1510"
"1493","False","0","0","none","0","False","True","False","False","False","0","True","0","1511"
"1494","False","0","0","none","0","False","True","False","False","False","0","True","3","1512"
"1495","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1513"
"1496","False","0","1","8bit","0","False","True","False","False","False","0","True","10","1514"
"1497","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","1","1515"
"1498","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1516"
"1499","False","0","0","none","0","False","True","False","False","False","0","True","2","1517"
"1500","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1518"
"1501","False","0","0","none","0","False","True","False","False","False","0","True","3","1519"
"1502","False","0","0","7bit","0","False","True","False","False","False","0","True","6","1520"
"1503","False","0","0","8bit","0","False","True","False","False","False","0","True","13","1521"
"1504","False","0","0","none","0","False","True","False","False","False","0","True","2","1522"
"1505","False","0","0","7bit","0","False","True","False","False","False","0","True","47","1523"
"1506","False","0","0","none","0","False","True","False","False","True","0","True","6","1524"
"1507","False","0","0","7bit","0","False","True","False","False","True","0","True","1","1525"
"1508","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1526"
"1509","False","0","0","7bit","0","False","True","False","False","False","0","True","5","1527"
"1510","False","0","0","7bit","0","False","True","False","False","False","0","True","5","1528"
"1511","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1529"
"1512","False","0","1","8bit","0","False","True","False","False","False","0","True","10","1530"
"1513","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1531"
"1514","False","0","0","none","0","False","True","False","False","True","0","True","33","1532"
"1515","False","0","0","none","0","False","True","False","False","True","0","True","3","1533"
"1516","False","0","0","7bit","0","False","True","False","False","True","0","True","27","1534"
"1517","False","0","0","quoted-printable","0","False","True","False","False","True","0","True","3","1535"
"1518","False","0","0","none","0","False","True","False","False","False","0","True","2","1536"
"1519","False","0","0","7bit","0","False","True","False","False","False","0","True","26","1537"
"1520","False","0","0","none","0","False","True","False","False","False","0","True","1","1538"
"1521","False","0","0","7bit","0","False","True","False","False","True","0","True","12","1539"
"1522","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1540"
"1523","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","1","1541"
"1524","False","0","0","none","0","False","True","False","False","False","0","True","1","1542"
"1525","False","0","0","8bit\r\n","0","False","True","False","False","False","0","True","1","1543"
"1526","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1544"
"1527","False","0","0","none","0","False","True","False","False","False","0","True","4","1545"
"1528","False","0","0","7bit","0","False","True","False","False","False","0","True","11","1546"
"1529","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1547"
"1530","False","0","0","7bit","0","False","True","False","False","False","0","True","44","1548"
"1531","False","0","0","none","0","False","True","False","False","False","0","True","2","1549"
"1532","False","0","0","7bit","0","False","True","False","False","False","0","True","2","1550"
"1533","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1551"
"1534","False","0","0","none","0","False","True","False","False","False","0","True","2","1552"
"1535","False","0","0","7bit","0","False","True","False","False","True","0","True","5","1553"
"1536","False","0","0","7bit","0","False","True","False","False","False","0","True","75","1554"
"1537","False","0","0","7bit","0","False","True","False","False","True","0","True","5","1555"
"1538","False","0","0","none","0","False","True","False","False","True","0","True","9","1556"
"1539","False","0","0","none","0","False","True","False","False","True","0","True","13","1557"
"1540","False","0","1","7bit","1","False","True","True","False","False","0","True","78","1558"
"1541","False","0","1","7bit","1","False","True","True","False","False","0","True","78","1559"
"1542","False","0","0","none","0","False","True","False","False","False","0","True","0","1560"
"1543","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1561"
"1544","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1562"
"1545","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1563"
"1546","False","0","0","none","0","False","True","False","False","True","0","True","2","1564"
"1547","False","0","0","none","0","False","True","False","False","False","0","True","2","1565"
"1548","False","0","0","7bit","0","False","True","False","False","False","0","True","4","1566"
"1549","False","0","0","none","0","False","True","False","False","False","0","True","2","1567"
"1550","False","0","0","none","0","False","True","False","False","True","0","True","2","1568"
"1551","False","2","0","none","0","False","True","False","False","False","0","True","2","1569"
"1552","False","0","0","none","0","False","True","False","False","True","0","True","44","1570"
"1553","False","0","0","7bit","0","False","True","False","False","True","0","True","14","1571"
"1554","False","0","0","none","0","False","True","False","False","False","0","True","6","1572"
"1555","False","0","0","none","0","False","True","False","False","False","0","True","1","1573"
"1556","False","0","0","none","0","False","True","False","False","False","0","True","2","1574"
"1557","False","0","0","7bit","0","False","True","False","False","False","0","True","5","1575"
"1558","False","0","0","none","0","False","True","False","False","False","0","True","4","1576"
"1559","False","0","0","7bit","0","False","True","False","False","False","0","True","3","1577"
"1560","False","0","0","7bit","0","False","True","False","False","True","0","True","3","1578"
"1561","False","0","0","7bit","0","False","True","False","False","False","0","True","10","1579"
